id,station_id,precip_rate,precip_accum,precip_time
1523558,22,--:--,--:--,2024-12-05 10:40:13
1523559,23,0,0.25,2024-12-05 10:40:13
1523560,24,--:--,--:--,2024-12-05 10:40:13
1523561,25,--:--,--:--,2024-12-05 10:40:13
1523562,26,0,0,2024-12-05 10:40:13
1523563,27,0,0,2024-12-05 10:40:13
1523564,28,0,0,2024-12-05 10:40:13
1523565,1,0,0,2024-12-05 10:45:12
1523566,2,0,0,2024-12-05 10:45:12
1523567,3,0,0,2024-12-05 10:45:12
1523568,4,0,0,2024-12-05 10:45:12
1523569,5,--:--,--:--,2024-12-05 10:45:12
1523570,6,--:--,--:--,2024-12-05 10:45:12
1523571,7,--:--,--:--,2024-12-05 10:45:12
1523572,8,--:--,--:--,2024-12-05 10:45:12
1523573,9,0,0,2024-12-05 10:45:12
1523574,10,0,0,2024-12-05 10:45:12
1523575,11,0,0,2024-12-05 10:45:12
1523576,12,0,0,2024-12-05 10:45:12
1523577,13,--:--,--:--,2024-12-05 10:45:12
1523578,14,0,0,2024-12-05 10:45:12
1523579,15,--:--,--:--,2024-12-05 10:45:12
1523580,16,0,0,2024-12-05 10:45:12
1523581,17,--:--,--:--,2024-12-05 10:45:12
1523582,18,0,0,2024-12-05 10:45:12
1523583,19,0,0,2024-12-05 10:45:12
1523584,20,0,0,2024-12-05 10:45:12
1523585,21,0,0,2024-12-05 10:45:12
1523586,22,--:--,--:--,2024-12-05 10:45:12
1523587,23,0,0.25,2024-12-05 10:45:12
1523588,24,--:--,--:--,2024-12-05 10:45:12
1523589,25,0,0,2024-12-05 10:45:12
1523590,26,0,0,2024-12-05 10:45:12
1523591,27,0,0,2024-12-05 10:45:12
1523592,28,0,0,2024-12-05 10:45:12
1523593,1,0,0,2024-12-05 10:50:10
1523594,2,0,0,2024-12-05 10:50:10
1523595,3,0,0,2024-12-05 10:50:10
1523596,4,0,0,2024-12-05 10:50:10
1523597,5,--:--,--:--,2024-12-05 10:50:10
1523598,6,--:--,--:--,2024-12-05 10:50:10
1523599,7,--:--,--:--,2024-12-05 10:50:10
1523600,8,--:--,--:--,2024-12-05 10:50:10
1523601,9,0,0,2024-12-05 10:50:10
1523602,10,0,0,2024-12-05 10:50:10
1523603,11,0,0,2024-12-05 10:50:10
1523604,12,0,0,2024-12-05 10:50:10
1523605,13,--:--,--:--,2024-12-05 10:50:10
1523606,14,0,0,2024-12-05 10:50:10
1523607,15,--:--,--:--,2024-12-05 10:50:10
1523608,16,0,0,2024-12-05 10:50:10
1523609,17,--:--,--:--,2024-12-05 10:50:10
1523610,18,0,0,2024-12-05 10:50:10
1523611,19,0,0,2024-12-05 10:50:10
1523612,20,0,0,2024-12-05 10:50:10
1523613,21,0,0,2024-12-05 10:50:10
1523614,22,--:--,--:--,2024-12-05 10:50:10
1523615,23,0,0.25,2024-12-05 10:50:10
1523616,24,--:--,--:--,2024-12-05 10:50:10
1523617,25,0,0,2024-12-05 10:50:10
1523618,26,0,0,2024-12-05 10:50:10
1523619,27,0,0,2024-12-05 10:50:10
1523620,28,0,0,2024-12-05 10:50:10
1523621,1,0,0,2024-12-05 10:55:13
1523622,2,0,0,2024-12-05 10:55:13
1523623,3,0,0,2024-12-05 10:55:13
1523624,4,0,0,2024-12-05 10:55:13
1523625,5,--:--,--:--,2024-12-05 10:55:13
1523626,6,--:--,--:--,2024-12-05 10:55:13
1523627,7,--:--,--:--,2024-12-05 10:55:13
1523628,8,--:--,--:--,2024-12-05 10:55:13
1523629,9,0,0,2024-12-05 10:55:13
1523630,10,0,0,2024-12-05 10:55:13
1523631,11,0,0,2024-12-05 10:55:13
1523632,12,0,0,2024-12-05 10:55:13
1523633,13,--:--,--:--,2024-12-05 10:55:13
1523634,14,0,0,2024-12-05 10:55:13
1523635,15,--:--,--:--,2024-12-05 10:55:13
1523636,16,0,0,2024-12-05 10:55:13
1523637,17,--:--,--:--,2024-12-05 10:55:13
1523638,18,0,0,2024-12-05 10:55:13
1523639,19,0,0,2024-12-05 10:55:13
1523640,20,0,0,2024-12-05 10:55:13
1523641,21,0,0,2024-12-05 10:55:13
1523642,22,--:--,--:--,2024-12-05 10:55:13
1523643,23,0,0.25,2024-12-05 10:55:13
1523644,24,--:--,--:--,2024-12-05 10:55:13
1523645,25,0,0,2024-12-05 10:55:13
1523646,26,0,0,2024-12-05 10:55:13
1523647,27,0,0,2024-12-05 10:55:13
1523648,28,0,0,2024-12-05 10:55:13
1523649,1,0,0,2024-12-05 11:00:12
1523650,2,0,0,2024-12-05 11:00:12
1523651,3,0,0,2024-12-05 11:00:12
1523652,4,0,0,2024-12-05 11:00:12
1523653,5,--:--,--:--,2024-12-05 11:00:12
1523654,6,--:--,--:--,2024-12-05 11:00:12
1523655,7,--:--,--:--,2024-12-05 11:00:12
1523656,8,--:--,--:--,2024-12-05 11:00:12
1523657,9,0,0,2024-12-05 11:00:12
1523658,10,0,0,2024-12-05 11:00:12
1523659,11,0,0,2024-12-05 11:00:12
1523660,12,0,0,2024-12-05 11:00:12
1523661,13,--:--,--:--,2024-12-05 11:00:12
1523662,14,0,0,2024-12-05 11:00:12
1523663,15,--:--,--:--,2024-12-05 11:00:12
1523664,16,0,0,2024-12-05 11:00:12
1523665,17,--:--,--:--,2024-12-05 11:00:12
1523666,18,0,0,2024-12-05 11:00:12
1523667,19,0,0,2024-12-05 11:00:12
1523668,20,0,0,2024-12-05 11:00:12
1523669,21,0,0,2024-12-05 11:00:12
1523670,22,--:--,--:--,2024-12-05 11:00:12
1523671,23,0,0.25,2024-12-05 11:00:12
1523672,24,--:--,--:--,2024-12-05 11:00:12
1523673,25,0,0,2024-12-05 11:00:12
1523674,26,0,0,2024-12-05 11:00:12
1523675,27,0,0,2024-12-05 11:00:12
1523676,28,0,0,2024-12-05 11:00:12
1523677,1,0,0,2024-12-05 11:05:13
1523678,2,0,0,2024-12-05 11:05:13
1523679,3,0,0,2024-12-05 11:05:13
1523680,4,0,0,2024-12-05 11:05:13
1523681,5,0,0,2024-12-05 11:05:13
1523682,6,--:--,--:--,2024-12-05 11:05:13
1523683,7,0,0,2024-12-05 11:05:13
1523684,8,--:--,--:--,2024-12-05 11:05:14
1523685,9,0,0,2024-12-05 11:05:14
1523686,10,0,0,2024-12-05 11:05:14
1523687,11,0,0,2024-12-05 11:05:14
1523688,12,0,0,2024-12-05 11:05:14
1523689,13,--:--,--:--,2024-12-05 11:05:14
1523690,14,0,0,2024-12-05 11:05:14
1523691,15,--:--,--:--,2024-12-05 11:05:14
1523692,16,0,0,2024-12-05 11:05:14
1523693,17,--:--,--:--,2024-12-05 11:05:14
1523694,18,0,0,2024-12-05 11:05:14
1523695,19,0,0,2024-12-05 11:05:14
1523696,20,0,0,2024-12-05 11:05:14
1523697,21,0,0,2024-12-05 11:05:14
1523698,22,--:--,--:--,2024-12-05 11:05:14
1523699,23,0,0.25,2024-12-05 11:05:14
1523700,24,--:--,--:--,2024-12-05 11:05:14
1523701,25,0,0,2024-12-05 11:05:14
1523702,26,0,0,2024-12-05 11:05:14
1523703,27,0,0,2024-12-05 11:05:14
1523704,28,0,0,2024-12-05 11:05:14
1523705,1,0,0,2024-12-05 11:10:12
1523706,2,0,0,2024-12-05 11:10:12
1523707,3,0,0,2024-12-05 11:10:12
1523708,4,0,0,2024-12-05 11:10:12
1523709,5,0,0,2024-12-05 11:10:12
1523710,6,--:--,--:--,2024-12-05 11:10:12
1523711,7,0,0,2024-12-05 11:10:12
1523712,8,--:--,--:--,2024-12-05 11:10:12
1523713,9,0,0,2024-12-05 11:10:12
1523714,10,0,0,2024-12-05 11:10:12
1523715,11,0,0,2024-12-05 11:10:12
1523716,12,0,0,2024-12-05 11:10:12
1523717,13,--:--,--:--,2024-12-05 11:10:12
1523718,14,0,0,2024-12-05 11:10:12
1523719,15,--:--,--:--,2024-12-05 11:10:13
1523720,16,0,0,2024-12-05 11:10:13
1523721,17,--:--,--:--,2024-12-05 11:10:13
1523722,18,0,0,2024-12-05 11:10:13
1523723,19,0,0,2024-12-05 11:10:13
1523724,20,0,0,2024-12-05 11:10:13
1523725,21,0,0,2024-12-05 11:10:13
1523726,22,--:--,--:--,2024-12-05 11:10:13
1523727,23,0,0.25,2024-12-05 11:10:13
1523728,24,--:--,--:--,2024-12-05 11:10:13
1523729,25,0,0,2024-12-05 11:10:13
1523730,26,0,0,2024-12-05 11:10:13
1523731,27,0,0,2024-12-05 11:10:13
1523732,28,0,0,2024-12-05 11:10:13
1523733,1,0,0,2024-12-05 11:15:10
1523734,2,0,0,2024-12-05 11:15:10
1523735,3,0,0,2024-12-05 11:15:10
1523736,4,0,0,2024-12-05 11:15:10
1523737,5,0,0,2024-12-05 11:15:10
1523738,6,--:--,--:--,2024-12-05 11:15:10
1523739,7,0,0,2024-12-05 11:15:10
1523740,8,--:--,--:--,2024-12-05 11:15:10
1523741,9,0,0,2024-12-05 11:15:10
1523742,10,0,0,2024-12-05 11:15:10
1523743,11,0,0,2024-12-05 11:15:10
1523744,12,0,0,2024-12-05 11:15:10
1523745,13,--:--,--:--,2024-12-05 11:15:10
1523746,14,0,0,2024-12-05 11:15:10
1523747,15,--:--,--:--,2024-12-05 11:15:10
1523748,16,0,0,2024-12-05 11:15:10
1523749,17,--:--,--:--,2024-12-05 11:15:10
1523750,18,0,0,2024-12-05 11:15:10
1523751,19,0,0,2024-12-05 11:15:10
1523752,20,0,0,2024-12-05 11:15:10
1523753,21,0,0,2024-12-05 11:15:10
1523754,22,--:--,--:--,2024-12-05 11:15:10
1523755,23,0,0.25,2024-12-05 11:15:10
1523756,24,--:--,--:--,2024-12-05 11:15:10
1523757,25,--:--,--:--,2024-12-05 11:15:10
1523758,26,0,0,2024-12-05 11:15:10
1523759,27,0,0,2024-12-05 11:15:10
1523760,28,0,0,2024-12-05 11:15:10
1523761,1,0,0,2024-12-05 11:20:08
1523762,2,0,0,2024-12-05 11:20:08
1523763,3,0,0,2024-12-05 11:20:08
1523764,4,0,0,2024-12-05 11:20:08
1523765,5,0,0,2024-12-05 11:20:08
1523766,6,--:--,--:--,2024-12-05 11:20:08
1523767,7,0,0,2024-12-05 11:20:08
1523768,8,--:--,--:--,2024-12-05 11:20:08
1523769,9,0,0,2024-12-05 11:20:08
1523770,10,0,0,2024-12-05 11:20:08
1523771,11,0,0,2024-12-05 11:20:08
1523772,12,0,0,2024-12-05 11:20:08
1523773,13,--:--,--:--,2024-12-05 11:20:08
1523774,14,0,0,2024-12-05 11:20:08
1523775,15,--:--,--:--,2024-12-05 11:20:08
1523776,16,0,0,2024-12-05 11:20:08
1523777,17,--:--,--:--,2024-12-05 11:20:08
1523778,18,0,0,2024-12-05 11:20:08
1523779,19,0,0,2024-12-05 11:20:08
1523780,20,0,0,2024-12-05 11:20:08
1523781,21,0,0,2024-12-05 11:20:08
1523782,22,--:--,--:--,2024-12-05 11:20:08
1523783,23,0,0.25,2024-12-05 11:20:08
1523784,24,--:--,--:--,2024-12-05 11:20:08
1523785,25,0,0,2024-12-05 11:20:08
1523786,26,0,0,2024-12-05 11:20:08
1523787,27,0,0,2024-12-05 11:20:08
1523788,28,0,0,2024-12-05 11:20:08
1523789,1,0,0,2024-12-05 11:25:11
1523790,2,0,0,2024-12-05 11:25:11
1523791,3,0,0,2024-12-05 11:25:11
1523792,4,0,0,2024-12-05 11:25:11
1523793,5,0,0,2024-12-05 11:25:11
1523794,6,--:--,--:--,2024-12-05 11:25:11
1523795,7,0,0,2024-12-05 11:25:11
1523796,8,--:--,--:--,2024-12-05 11:25:11
1523797,9,0,0,2024-12-05 11:25:11
1523798,10,0,0,2024-12-05 11:25:11
1523799,11,0,0,2024-12-05 11:25:11
1523800,12,0,0,2024-12-05 11:25:11
1523801,13,--:--,--:--,2024-12-05 11:25:11
1523802,14,0,0,2024-12-05 11:25:11
1523803,15,--:--,--:--,2024-12-05 11:25:11
1523804,16,0,0,2024-12-05 11:25:11
1523805,17,--:--,--:--,2024-12-05 11:25:11
1523806,18,0,0,2024-12-05 11:25:11
1523807,19,0,0,2024-12-05 11:25:11
1523808,20,0,0,2024-12-05 11:25:11
1523809,21,0,0,2024-12-05 11:25:11
1523810,22,--:--,--:--,2024-12-05 11:25:11
1523811,23,0,0.25,2024-12-05 11:25:11
1523812,24,--:--,--:--,2024-12-05 11:25:11
1523813,25,0,0,2024-12-05 11:25:11
1523814,26,0,0,2024-12-05 11:25:11
1523815,27,0,0,2024-12-05 11:25:11
1523816,28,0,0,2024-12-05 11:25:11
1523817,1,0,0,2024-12-05 11:30:12
1523818,2,0,0,2024-12-05 11:30:12
1523819,3,0,0,2024-12-05 11:30:12
1523820,4,0,0,2024-12-05 11:30:12
1523821,5,0,0,2024-12-05 11:30:12
1523822,6,--:--,--:--,2024-12-05 11:30:12
1523823,7,0,0,2024-12-05 11:30:12
1523824,8,--:--,--:--,2024-12-05 11:30:12
1523825,9,0,0,2024-12-05 11:30:12
1523826,10,0,0,2024-12-05 11:30:12
1523827,11,0,0,2024-12-05 11:30:12
1523828,12,0,0,2024-12-05 11:30:12
1523829,13,--:--,--:--,2024-12-05 11:30:12
1523830,14,0,0,2024-12-05 11:30:12
1523831,15,--:--,--:--,2024-12-05 11:30:12
1523832,16,0,0,2024-12-05 11:30:12
1523833,17,--:--,--:--,2024-12-05 11:30:12
1523834,18,0,0,2024-12-05 11:30:12
1523835,19,0,0,2024-12-05 11:30:12
1523836,20,0,0,2024-12-05 11:30:12
1523837,21,0,0,2024-12-05 11:30:12
1523838,22,--:--,--:--,2024-12-05 11:30:12
1523839,23,0,0.25,2024-12-05 11:30:12
1523840,24,--:--,--:--,2024-12-05 11:30:12
1523841,25,0,0,2024-12-05 11:30:12
1523842,26,0,0,2024-12-05 11:30:12
1523843,27,0,0,2024-12-05 11:30:12
1523844,28,0,0,2024-12-05 11:30:12
1523845,1,0,0,2024-12-05 11:35:09
1523846,2,0,0,2024-12-05 11:35:09
1523847,3,0,0,2024-12-05 11:35:09
1523848,4,0,0,2024-12-05 11:35:09
1523849,5,0,0,2024-12-05 11:35:09
1523850,6,--:--,--:--,2024-12-05 11:35:09
1523851,7,0,0,2024-12-05 11:35:09
1523852,8,--:--,--:--,2024-12-05 11:35:09
1523853,9,0,0,2024-12-05 11:35:09
1523854,10,0,0,2024-12-05 11:35:09
1523855,11,0,0,2024-12-05 11:35:09
1523856,12,0,0,2024-12-05 11:35:09
1523857,13,--:--,--:--,2024-12-05 11:35:09
1523858,14,0,0,2024-12-05 11:35:09
1523859,15,--:--,--:--,2024-12-05 11:35:09
1523860,16,0,0,2024-12-05 11:35:09
1523861,17,--:--,--:--,2024-12-05 11:35:09
1523862,18,0,0,2024-12-05 11:35:09
1523863,19,0,0,2024-12-05 11:35:09
1523864,20,0,0,2024-12-05 11:35:09
1523865,21,0,0,2024-12-05 11:35:09
1523866,22,--:--,--:--,2024-12-05 11:35:09
1523867,23,0,0.25,2024-12-05 11:35:09
1523868,24,--:--,--:--,2024-12-05 11:35:09
1523869,25,0,0,2024-12-05 11:35:09
1523870,26,0,0,2024-12-05 11:35:09
1523871,27,0,0,2024-12-05 11:35:09
1523872,28,0,0,2024-12-05 11:35:09
1523873,1,0,0,2024-12-05 11:40:11
1523874,2,0,0,2024-12-05 11:40:11
1523875,3,0,0,2024-12-05 11:40:11
1523876,4,0,0,2024-12-05 11:40:11
1523877,5,0,0,2024-12-05 11:40:11
1523878,6,--:--,--:--,2024-12-05 11:40:11
1523879,7,0,0,2024-12-05 11:40:11
1523880,8,--:--,--:--,2024-12-05 11:40:11
1523881,9,0,0,2024-12-05 11:40:11
1523882,10,0,0,2024-12-05 11:40:11
1523883,11,0,0,2024-12-05 11:40:11
1523884,12,0,0,2024-12-05 11:40:11
1523885,13,--:--,--:--,2024-12-05 11:40:11
1523886,14,0,0,2024-12-05 11:40:11
1523887,15,--:--,--:--,2024-12-05 11:40:11
1523888,16,0,0,2024-12-05 11:40:11
1523889,17,--:--,--:--,2024-12-05 11:40:11
1523890,18,0,0,2024-12-05 11:40:11
1523891,19,0,0,2024-12-05 11:40:11
1523892,20,0,0,2024-12-05 11:40:11
1523893,21,0,0,2024-12-05 11:40:11
1523894,22,--:--,--:--,2024-12-05 11:40:11
1523895,23,0,0.25,2024-12-05 11:40:11
1523896,24,--:--,--:--,2024-12-05 11:40:11
1523897,25,0,0,2024-12-05 11:40:11
1523898,26,0,0,2024-12-05 11:40:11
1523899,27,0,0,2024-12-05 11:40:11
1523900,28,0,0,2024-12-05 11:40:11
1523901,1,0,0,2024-12-05 11:45:11
1523902,2,0,0,2024-12-05 11:45:11
1523903,3,0,0,2024-12-05 11:45:11
1523904,4,0,0,2024-12-05 11:45:11
1523905,5,0,0,2024-12-05 11:45:11
1523906,6,--:--,--:--,2024-12-05 11:45:11
1523907,7,0,0,2024-12-05 11:45:11
1523908,8,--:--,--:--,2024-12-05 11:45:11
1523909,9,0,0,2024-12-05 11:45:11
1523910,10,0,0,2024-12-05 11:45:11
1523911,11,0,0,2024-12-05 11:45:11
1523912,12,0,0,2024-12-05 11:45:11
1523913,13,--:--,--:--,2024-12-05 11:45:11
1523914,14,0,0,2024-12-05 11:45:11
1523915,15,--:--,--:--,2024-12-05 11:45:11
1523916,16,0,0,2024-12-05 11:45:11
1523917,17,--:--,--:--,2024-12-05 11:45:11
1523918,18,0,0,2024-12-05 11:45:11
1523919,19,0,0,2024-12-05 11:45:11
1523920,20,0,0,2024-12-05 11:45:11
1523921,21,0,0,2024-12-05 11:45:11
1523922,22,--:--,--:--,2024-12-05 11:45:11
1523923,23,0,0.25,2024-12-05 11:45:11
1523924,24,--:--,--:--,2024-12-05 11:45:11
1523925,25,0,0,2024-12-05 11:45:11
1523926,26,0,0,2024-12-05 11:45:11
1523927,27,1.19,0.2,2024-12-05 11:45:11
1523928,28,0,0,2024-12-05 11:45:11
1523929,1,--:--,--:--,2024-12-05 11:50:11
1523930,2,0,0,2024-12-05 11:50:11
1523931,3,0,0,2024-12-05 11:50:11
1523932,4,0,0,2024-12-05 11:50:11
1523933,5,0,0,2024-12-05 11:50:12
1523934,6,--:--,--:--,2024-12-05 11:50:12
1523935,7,0,0,2024-12-05 11:50:12
1523936,8,--:--,--:--,2024-12-05 11:50:12
1523937,9,0,0,2024-12-05 11:50:12
1523938,10,0,0,2024-12-05 11:50:12
1523939,11,0,0,2024-12-05 11:50:12
1523940,12,0,0,2024-12-05 11:50:12
1523941,13,--:--,--:--,2024-12-05 11:50:12
1523942,14,0,0,2024-12-05 11:50:12
1523943,15,--:--,--:--,2024-12-05 11:50:12
1523944,16,0,0,2024-12-05 11:50:12
1523945,17,--:--,--:--,2024-12-05 11:50:12
1523946,18,0,0,2024-12-05 11:50:12
1523947,19,0,0,2024-12-05 11:50:12
1523948,20,0,0,2024-12-05 11:50:12
1523949,21,0,0,2024-12-05 11:50:12
1523950,22,--:--,--:--,2024-12-05 11:50:12
1523951,23,0,0.25,2024-12-05 11:50:12
1523952,24,--:--,--:--,2024-12-05 11:50:12
1523953,25,0,0,2024-12-05 11:50:12
1523954,26,0,0,2024-12-05 11:50:12
1523955,27,1.19,0.2,2024-12-05 11:50:12
1523956,28,0,0,2024-12-05 11:50:12
1523957,1,--:--,--:--,2024-12-05 11:55:11
1523958,2,0,0,2024-12-05 11:55:11
1523959,3,0,0,2024-12-05 11:55:11
1523960,4,0,0,2024-12-05 11:55:11
1523961,5,0,0,2024-12-05 11:55:11
1523962,6,--:--,--:--,2024-12-05 11:55:11
1523963,7,0,0,2024-12-05 11:55:11
1523964,8,--:--,--:--,2024-12-05 11:55:11
1523965,9,0,0,2024-12-05 11:55:11
1523966,10,0,0,2024-12-05 11:55:11
1523967,11,0,0,2024-12-05 11:55:11
1523968,12,0,0,2024-12-05 11:55:11
1523969,13,--:--,--:--,2024-12-05 11:55:11
1523970,14,0,0,2024-12-05 11:55:11
1523971,15,--:--,--:--,2024-12-05 11:55:11
1523972,16,0,0,2024-12-05 11:55:11
1523973,17,--:--,--:--,2024-12-05 11:55:11
1523974,18,0,0,2024-12-05 11:55:12
1523975,19,0,0,2024-12-05 11:55:12
1523976,20,0,0,2024-12-05 11:55:12
1523977,21,0,0,2024-12-05 11:55:12
1523978,22,--:--,--:--,2024-12-05 11:55:12
1523979,23,0,0.25,2024-12-05 11:55:12
1523980,24,--:--,--:--,2024-12-05 11:55:12
1523981,25,0,0,2024-12-05 11:55:12
1523982,26,0,0,2024-12-05 11:55:12
1523983,27,0,0.2,2024-12-05 11:55:12
1523984,28,0,0,2024-12-05 11:55:12
1523985,1,--:--,--:--,2024-12-05 12:00:11
1523986,2,0,0,2024-12-05 12:00:11
1523987,3,0,0,2024-12-05 12:00:11
1523988,4,0,0,2024-12-05 12:00:11
1523989,5,0,0,2024-12-05 12:00:11
1523990,6,--:--,--:--,2024-12-05 12:00:11
1523991,7,0,0,2024-12-05 12:00:11
1523992,8,--:--,--:--,2024-12-05 12:00:11
1523993,9,0,0,2024-12-05 12:00:11
1523994,10,0,0,2024-12-05 12:00:11
1523995,11,0,0,2024-12-05 12:00:11
1523996,12,0,0,2024-12-05 12:00:11
1523997,13,--:--,--:--,2024-12-05 12:00:11
1523998,14,0,0,2024-12-05 12:00:11
1523999,15,--:--,--:--,2024-12-05 12:00:11
1524000,16,0,0,2024-12-05 12:00:11
1524001,17,--:--,--:--,2024-12-05 12:00:11
1524002,18,0,0,2024-12-05 12:00:11
1524003,19,0,0,2024-12-05 12:00:11
1524004,20,0,0,2024-12-05 12:00:11
1524005,21,0,0,2024-12-05 12:00:11
1524006,22,--:--,--:--,2024-12-05 12:00:11
1524007,23,0,0.25,2024-12-05 12:00:11
1524008,24,--:--,--:--,2024-12-05 12:00:11
1524009,25,0,0,2024-12-05 12:00:11
1524010,26,0,0,2024-12-05 12:00:11
1524011,27,0,0.2,2024-12-05 12:00:11
1524012,28,0,0,2024-12-05 12:00:11
1524013,1,--:--,--:--,2024-12-05 12:05:11
1524014,2,0,0,2024-12-05 12:05:11
1524015,3,0,0,2024-12-05 12:05:11
1524016,4,0,0,2024-12-05 12:05:11
1524017,5,0,0,2024-12-05 12:05:11
1524018,6,--:--,--:--,2024-12-05 12:05:11
1524019,7,0,0,2024-12-05 12:05:11
1524020,8,--:--,--:--,2024-12-05 12:05:11
1524021,9,0,0,2024-12-05 12:05:11
1524022,10,0,0,2024-12-05 12:05:11
1524023,11,0,0,2024-12-05 12:05:11
1524024,12,0,0,2024-12-05 12:05:11
1524025,13,--:--,--:--,2024-12-05 12:05:11
1524026,14,0,0,2024-12-05 12:05:11
1524027,15,--:--,--:--,2024-12-05 12:05:11
1524028,16,0,0,2024-12-05 12:05:12
1524029,17,--:--,--:--,2024-12-05 12:05:12
1524030,18,0,0,2024-12-05 12:05:12
1524031,19,0,0,2024-12-05 12:05:12
1524032,20,0,0,2024-12-05 12:05:12
1524033,21,0,0,2024-12-05 12:05:12
1524034,22,--:--,--:--,2024-12-05 12:05:12
1524035,23,0,0.25,2024-12-05 12:05:12
1524036,24,--:--,--:--,2024-12-05 12:05:12
1524037,25,0,0,2024-12-05 12:05:12
1524038,26,0,0,2024-12-05 12:05:12
1524039,27,0,0.2,2024-12-05 12:05:12
1524040,28,0,0,2024-12-05 12:05:12
1524041,1,--:--,--:--,2024-12-05 12:10:11
1524042,2,0,0,2024-12-05 12:10:11
1524043,3,0,0,2024-12-05 12:10:11
1524044,4,0,0,2024-12-05 12:10:11
1524045,5,0,0,2024-12-05 12:10:11
1524046,6,--:--,--:--,2024-12-05 12:10:11
1524047,7,0,0,2024-12-05 12:10:11
1524048,8,--:--,--:--,2024-12-05 12:10:11
1524049,9,0,0,2024-12-05 12:10:11
1524050,10,0,0,2024-12-05 12:10:11
1524051,11,0,0,2024-12-05 12:10:11
1524052,12,0,0,2024-12-05 12:10:11
1524053,13,--:--,--:--,2024-12-05 12:10:11
1524054,14,0,0,2024-12-05 12:10:11
1524055,15,--:--,--:--,2024-12-05 12:10:11
1524056,16,0,0,2024-12-05 12:10:11
1524057,17,--:--,--:--,2024-12-05 12:10:11
1524058,18,0,0,2024-12-05 12:10:11
1524059,19,0,0,2024-12-05 12:10:11
1524060,20,0,0,2024-12-05 12:10:11
1524061,21,0,0,2024-12-05 12:10:11
1524062,22,--:--,--:--,2024-12-05 12:10:11
1524063,23,0,0.25,2024-12-05 12:10:11
1524064,24,--:--,--:--,2024-12-05 12:10:11
1524065,25,0,0,2024-12-05 12:10:11
1524066,26,0,0,2024-12-05 12:10:11
1524067,27,0,0.2,2024-12-05 12:10:11
1524068,28,0,0,2024-12-05 12:10:11
1524069,1,--:--,--:--,2024-12-05 12:15:12
1524070,2,0,0,2024-12-05 12:15:12
1524071,3,0,0,2024-12-05 12:15:12
1524072,4,0,0,2024-12-05 12:15:12
1524073,5,0,0,2024-12-05 12:15:12
1524074,6,--:--,--:--,2024-12-05 12:15:12
1524075,7,0,0,2024-12-05 12:15:12
1524076,8,--:--,--:--,2024-12-05 12:15:12
1524077,9,0,0,2024-12-05 12:15:12
1524078,10,0,0,2024-12-05 12:15:12
1524079,11,0,0,2024-12-05 12:15:12
1524080,12,0,0,2024-12-05 12:15:12
1524081,13,--:--,--:--,2024-12-05 12:15:12
1524082,14,0,0,2024-12-05 12:15:12
1524083,15,--:--,--:--,2024-12-05 12:15:12
1524084,16,0,0,2024-12-05 12:15:12
1524085,17,--:--,--:--,2024-12-05 12:15:12
1524086,18,0,0,2024-12-05 12:15:12
1524087,19,0,0,2024-12-05 12:15:12
1524088,20,0,0,2024-12-05 12:15:12
1524089,21,0,0,2024-12-05 12:15:12
1524090,22,--:--,--:--,2024-12-05 12:15:12
1524091,23,0,0.25,2024-12-05 12:15:12
1524092,24,--:--,--:--,2024-12-05 12:15:12
1524093,25,0,0,2024-12-05 12:15:12
1524094,26,0,0,2024-12-05 12:15:12
1524095,27,0,0.2,2024-12-05 12:15:12
1524096,28,0,0,2024-12-05 12:15:12
1524097,1,--:--,--:--,2024-12-05 12:20:13
1524098,2,0,0,2024-12-05 12:20:13
1524099,3,0,0,2024-12-05 12:20:13
1524100,4,0,0,2024-12-05 12:20:13
1524101,5,0,0,2024-12-05 12:20:13
1524102,6,--:--,--:--,2024-12-05 12:20:13
1524103,7,0,0,2024-12-05 12:20:13
1524104,8,--:--,--:--,2024-12-05 12:20:13
1524105,9,0,0,2024-12-05 12:20:13
1524106,10,0,0,2024-12-05 12:20:13
1524107,11,0,0,2024-12-05 12:20:13
1524108,12,0,0,2024-12-05 12:20:13
1524109,13,--:--,--:--,2024-12-05 12:20:13
1524110,14,0,0,2024-12-05 12:20:13
1524111,15,--:--,--:--,2024-12-05 12:20:13
1524112,16,0,0,2024-12-05 12:20:13
1524113,17,--:--,--:--,2024-12-05 12:20:13
1524114,18,0,0,2024-12-05 12:20:13
1524115,19,0,0,2024-12-05 12:20:13
1524116,20,0,0,2024-12-05 12:20:13
1524117,21,0,0,2024-12-05 12:20:13
1524118,22,--:--,--:--,2024-12-05 12:20:13
1524119,23,0,0.25,2024-12-05 12:20:13
1524120,24,--:--,--:--,2024-12-05 12:20:13
1524121,25,0,0,2024-12-05 12:20:13
1524122,26,0,0,2024-12-05 12:20:13
1524123,27,0,0.2,2024-12-05 12:20:13
1524124,28,0,0,2024-12-05 12:20:13
1524125,1,--:--,--:--,2024-12-05 12:25:10
1524126,2,0,0,2024-12-05 12:25:10
1524127,3,0,0,2024-12-05 12:25:10
1524128,4,0,0,2024-12-05 12:25:10
1524129,5,0,0,2024-12-05 12:25:10
1524130,6,--:--,--:--,2024-12-05 12:25:10
1524131,7,0,0,2024-12-05 12:25:10
1524132,8,--:--,--:--,2024-12-05 12:25:10
1524133,9,0,0,2024-12-05 12:25:10
