id,station_id,precip_rate,precip_accum,precip_time
7365,1,0.00,0.51,2024-06-26 21:55:13
7366,2,0.00,4.06,2024-06-26 21:55:13
7367,3,0.00,0.00,2024-06-26 21:55:13
7368,4,0.61,14.30,2024-06-26 21:55:13
7369,5,--:--,--:--,2024-06-26 21:55:13
7370,6,25.81,106.40,2024-06-26 21:55:13
7371,7,--:--,--:--,2024-06-26 21:55:13
7372,8,--:--,--:--,2024-06-26 21:55:13
7373,9,--:--,--:--,2024-06-26 21:55:13
7374,10,18.29,18.80,2024-06-26 21:55:13
7375,11,0.00,2.29,2024-06-26 21:55:13
7376,12,0.00,1.00,2024-06-26 21:55:13
7377,13,--:--,--:--,2024-06-26 21:55:13
7378,14,0.00,1.50,2024-06-26 21:55:13
7379,15,0.00,2.79,2024-06-26 21:55:13
7380,16,0.00,1.52,2024-06-26 21:55:13
7381,17,--:--,--:--,2024-06-26 21:55:13
7382,18,0.00,1.78,2024-06-26 21:55:13
7383,19,0.00,1.19,2024-06-26 21:55:13
7384,20,0.00,0.99,2024-06-26 21:55:13
7385,21,0.00,0.79,2024-06-26 21:55:13
7386,22,--:--,--:--,2024-06-26 21:55:13
7387,23,0.00,1.02,2024-06-26 21:55:13
7388,24,--:--,--:--,2024-06-26 21:55:13
7389,25,0.00,1.30,2024-06-26 21:55:13
7390,26,0.00,0.71,2024-06-26 21:55:13
7391,27,0.00,0.20,2024-06-26 21:55:13
7392,28,0.00,1.27,2024-06-26 21:55:13
7393,1,0.00,0.51,2024-06-26 22:00:13
7394,2,0.00,4.06,2024-06-26 22:00:13
7395,3,0.00,0.00,2024-06-26 22:00:13
7396,4,0.00,14.30,2024-06-26 22:00:13
7397,5,--:--,--:--,2024-06-26 22:00:13
7398,6,10.80,107.39,2024-06-26 22:00:13
7399,7,--:--,--:--,2024-06-26 22:00:13
7400,8,--:--,--:--,2024-06-26 22:00:13
7401,9,0.00,1.02,2024-06-26 22:00:13
7402,10,18.29,18.80,2024-06-26 22:00:13
7403,11,0.00,2.29,2024-06-26 22:00:13
7404,12,0.00,1.00,2024-06-26 22:00:13
7405,13,--:--,--:--,2024-06-26 22:00:13
7406,14,0.00,1.50,2024-06-26 22:00:13
7407,15,0.00,2.79,2024-06-26 22:00:13
7408,16,0.00,1.52,2024-06-26 22:00:13
7409,17,--:--,--:--,2024-06-26 22:00:13
7410,18,0.00,1.78,2024-06-26 22:00:13
7411,19,0.00,1.19,2024-06-26 22:00:13
7412,20,0.00,0.99,2024-06-26 22:00:13
7413,21,0.00,0.79,2024-06-26 22:00:13
7414,22,--:--,--:--,2024-06-26 22:00:13
7415,23,0.00,1.02,2024-06-26 22:00:13
7416,24,--:--,--:--,2024-06-26 22:00:13
7417,25,0.00,1.30,2024-06-26 22:00:13
7418,26,0.00,0.71,2024-06-26 22:00:13
7419,27,0.00,0.20,2024-06-26 22:00:13
7420,28,0.00,1.27,2024-06-26 22:00:13
7421,1,0.00,0.51,2024-06-26 22:05:12
7422,2,0.00,4.06,2024-06-26 22:05:12
7423,3,0.00,0.00,2024-06-26 22:05:12
7424,4,0.00,14.30,2024-06-26 22:05:12
7425,5,--:--,--:--,2024-06-26 22:05:12
7426,6,10.80,107.90,2024-06-26 22:05:12
7427,7,--:--,--:--,2024-06-26 22:05:12
7428,8,--:--,--:--,2024-06-26 22:05:12
7429,9,0.00,1.02,2024-06-26 22:05:12
7430,10,18.29,18.80,2024-06-26 22:05:12
7431,11,0.00,2.29,2024-06-26 22:05:12
7432,12,0.00,1.00,2024-06-26 22:05:12
7433,13,--:--,--:--,2024-06-26 22:05:12
7434,14,0.00,1.50,2024-06-26 22:05:12
7435,15,0.00,2.79,2024-06-26 22:05:12
7436,16,0.00,1.52,2024-06-26 22:05:12
7437,17,--:--,--:--,2024-06-26 22:05:12
7438,18,0.00,1.78,2024-06-26 22:05:12
7439,19,0.00,1.19,2024-06-26 22:05:12
7440,20,0.00,0.99,2024-06-26 22:05:12
7441,21,0.00,0.79,2024-06-26 22:05:12
7442,22,--:--,--:--,2024-06-26 22:05:12
7443,23,0.00,1.02,2024-06-26 22:05:12
7444,24,--:--,--:--,2024-06-26 22:05:12
7445,25,0.00,1.30,2024-06-26 22:05:12
7446,26,0.00,0.71,2024-06-26 22:05:12
7447,27,0.00,0.20,2024-06-26 22:05:12
7448,28,0.00,1.27,2024-06-26 22:05:12
7449,1,0.00,0.51,2024-06-26 22:10:13
7450,2,0.00,4.06,2024-06-26 22:10:13
7451,3,0.00,0.00,2024-06-26 22:10:13
7452,4,0.00,14.30,2024-06-26 22:10:13
7453,5,--:--,--:--,2024-06-26 22:10:13
7454,6,7.19,108.89,2024-06-26 22:10:13
7455,7,--:--,--:--,2024-06-26 22:10:13
7456,8,--:--,--:--,2024-06-26 22:10:13
7457,9,0.00,1.02,2024-06-26 22:10:13
7458,10,18.29,18.80,2024-06-26 22:10:13
7459,11,0.00,2.29,2024-06-26 22:10:13
7460,12,0.00,1.00,2024-06-26 22:10:13
7461,13,--:--,--:--,2024-06-26 22:10:13
7462,14,0.00,1.50,2024-06-26 22:10:13
7463,15,0.00,2.79,2024-06-26 22:10:13
7464,16,0.00,1.52,2024-06-26 22:10:13
7465,17,--:--,--:--,2024-06-26 22:10:13
7466,18,0.00,1.78,2024-06-26 22:10:13
7467,19,0.00,1.19,2024-06-26 22:10:13
7468,20,0.00,0.99,2024-06-26 22:10:13
7469,21,0.00,0.79,2024-06-26 22:10:13
7470,22,--:--,--:--,2024-06-26 22:10:13
7471,23,0.00,1.02,2024-06-26 22:10:13
7472,24,--:--,--:--,2024-06-26 22:10:13
7473,25,0.00,1.30,2024-06-26 22:10:13
7474,26,0.00,0.71,2024-06-26 22:10:13
7475,27,0.00,0.20,2024-06-26 22:10:13
7476,28,0.00,1.27,2024-06-26 22:10:13
7477,1,0.00,0.51,2024-06-26 22:15:12
7478,2,0.00,4.06,2024-06-26 22:15:12
7479,3,0.00,0.00,2024-06-26 22:15:12
7480,4,0.00,14.30,2024-06-26 22:15:12
7481,5,--:--,--:--,2024-06-26 22:15:12
7482,6,5.99,109.19,2024-06-26 22:15:12
7483,7,--:--,--:--,2024-06-26 22:15:12
7484,8,--:--,--:--,2024-06-26 22:15:12
7485,9,0.00,1.02,2024-06-26 22:15:12
7486,10,18.29,18.80,2024-06-26 22:15:12
7487,11,0.00,2.29,2024-06-26 22:15:12
7488,12,0.00,1.00,2024-06-26 22:15:12
7489,13,--:--,--:--,2024-06-26 22:15:12
7490,14,0.00,1.50,2024-06-26 22:15:12
7491,15,0.00,2.79,2024-06-26 22:15:12
7492,16,0.00,1.52,2024-06-26 22:15:12
7493,17,--:--,--:--,2024-06-26 22:15:12
7494,18,0.00,1.78,2024-06-26 22:15:12
7495,19,0.00,1.19,2024-06-26 22:15:12
7496,20,0.00,0.99,2024-06-26 22:15:12
7497,21,0.00,0.79,2024-06-26 22:15:12
7498,22,--:--,--:--,2024-06-26 22:15:12
7499,23,0.00,1.02,2024-06-26 22:15:12
7500,24,--:--,--:--,2024-06-26 22:15:12
7501,25,0.00,1.30,2024-06-26 22:15:12
7502,26,0.00,0.71,2024-06-26 22:15:12
7503,27,0.00,0.20,2024-06-26 22:15:12
7504,28,0.00,1.27,2024-06-26 22:15:12
7505,1,0.00,0.51,2024-06-26 22:20:15
7506,2,0.00,4.06,2024-06-26 22:20:15
7507,3,0.00,0.00,2024-06-26 22:20:15
7508,4,0.00,14.30,2024-06-26 22:20:15
7509,5,--:--,--:--,2024-06-26 22:20:15
7510,6,5.99,109.40,2024-06-26 22:20:15
7511,7,--:--,--:--,2024-06-26 22:20:15
7512,8,--:--,--:--,2024-06-26 22:20:15
7513,9,--:--,--:--,2024-06-26 22:20:15
7514,10,18.29,18.80,2024-06-26 22:20:15
7515,11,0.00,2.29,2024-06-26 22:20:15
7516,12,0.00,1.00,2024-06-26 22:20:15
7517,13,--:--,--:--,2024-06-26 22:20:15
7518,14,0.00,1.50,2024-06-26 22:20:15
7519,15,0.00,2.79,2024-06-26 22:20:15
7520,16,0.00,1.52,2024-06-26 22:20:15
7521,17,--:--,--:--,2024-06-26 22:20:15
7522,18,0.00,1.78,2024-06-26 22:20:15
7523,19,0.00,1.19,2024-06-26 22:20:15
7524,20,0.00,0.99,2024-06-26 22:20:15
7525,21,0.00,0.79,2024-06-26 22:20:15
7526,22,--:--,--:--,2024-06-26 22:20:15
7527,23,0.00,1.02,2024-06-26 22:20:15
7528,24,--:--,--:--,2024-06-26 22:20:15
7529,25,0.00,1.30,2024-06-26 22:20:15
7530,26,0.00,0.71,2024-06-26 22:20:15
7531,27,0.00,0.20,2024-06-26 22:20:15
7532,28,0.00,1.27,2024-06-26 22:20:15
7533,1,0.00,0.51,2024-06-26 22:25:15
7534,2,0.00,4.06,2024-06-26 22:25:16
7535,3,0.00,0.00,2024-06-26 22:25:16
7536,4,0.00,14.30,2024-06-26 22:25:16
7537,5,--:--,--:--,2024-06-26 22:25:16
7538,6,11.99,111.20,2024-06-26 22:25:16
7539,7,--:--,--:--,2024-06-26 22:25:16
7540,8,--:--,--:--,2024-06-26 22:25:16
7541,9,0.00,1.02,2024-06-26 22:25:16
7542,10,18.29,18.80,2024-06-26 22:25:16
7543,11,0.00,2.29,2024-06-26 22:25:16
7544,12,0.00,1.00,2024-06-26 22:25:16
7545,13,--:--,--:--,2024-06-26 22:25:16
7546,14,0.00,1.50,2024-06-26 22:25:16
7547,15,0.00,2.79,2024-06-26 22:25:16
7548,16,0.00,1.52,2024-06-26 22:25:16
7549,17,--:--,--:--,2024-06-26 22:25:16
7550,18,0.00,1.78,2024-06-26 22:25:16
7551,19,0.00,1.19,2024-06-26 22:25:16
7552,20,0.00,0.99,2024-06-26 22:25:16
7553,21,0.00,0.79,2024-06-26 22:25:16
7554,22,--:--,--:--,2024-06-26 22:25:16
7555,23,0.00,1.02,2024-06-26 22:25:16
7556,24,--:--,--:--,2024-06-26 22:25:16
7557,25,0.00,1.30,2024-06-26 22:25:16
7558,26,0.00,0.71,2024-06-26 22:25:16
7559,27,0.00,0.20,2024-06-26 22:25:16
7560,28,0.00,1.27,2024-06-26 22:25:16
7561,1,0.00,0.51,2024-06-26 22:30:15
7562,2,0.00,4.06,2024-06-26 22:30:15
7563,3,0.00,0.00,2024-06-26 22:30:15
7564,4,0.00,14.30,2024-06-26 22:30:15
7565,5,--:--,--:--,2024-06-26 22:30:15
7566,6,10.80,111.99,2024-06-26 22:30:15
7567,7,--:--,--:--,2024-06-26 22:30:15
7568,8,--:--,--:--,2024-06-26 22:30:15
7569,9,0.00,1.02,2024-06-26 22:30:15
7570,10,18.29,18.80,2024-06-26 22:30:15
7571,11,0.00,2.29,2024-06-26 22:30:15
7572,12,0.00,1.00,2024-06-26 22:30:15
7573,13,--:--,--:--,2024-06-26 22:30:15
7574,14,0.00,1.50,2024-06-26 22:30:15
7575,15,0.00,2.79,2024-06-26 22:30:15
7576,16,0.00,1.52,2024-06-26 22:30:15
7577,17,--:--,--:--,2024-06-26 22:30:15
7578,18,0.00,1.78,2024-06-26 22:30:15
7579,19,0.00,1.19,2024-06-26 22:30:15
7580,20,0.00,0.99,2024-06-26 22:30:15
7581,21,0.00,0.79,2024-06-26 22:30:15
7582,22,--:--,--:--,2024-06-26 22:30:15
7583,23,0.00,1.02,2024-06-26 22:30:15
7584,24,--:--,--:--,2024-06-26 22:30:15
7585,25,0.00,1.30,2024-06-26 22:30:15
7586,26,0.00,0.71,2024-06-26 22:30:15
7587,27,0.00,0.20,2024-06-26 22:30:15
7588,28,0.00,1.27,2024-06-26 22:30:15
7589,1,0.00,0.51,2024-06-26 22:35:11
7590,2,0.00,4.06,2024-06-26 22:35:11
7591,3,0.00,0.00,2024-06-26 22:35:11
7592,4,0.00,14.30,2024-06-26 22:35:11
7593,5,--:--,--:--,2024-06-26 22:35:11
7594,6,8.99,112.70,2024-06-26 22:35:11
7595,7,--:--,--:--,2024-06-26 22:35:11
7596,8,--:--,--:--,2024-06-26 22:35:11
7597,9,--:--,--:--,2024-06-26 22:35:11
7598,10,18.29,18.80,2024-06-26 22:35:11
7599,11,0.00,2.29,2024-06-26 22:35:11
7600,12,0.00,1.00,2024-06-26 22:35:11
7601,13,--:--,--:--,2024-06-26 22:35:11
7602,14,0.00,1.50,2024-06-26 22:35:11
7603,15,0.00,2.79,2024-06-26 22:35:11
7604,16,0.00,1.52,2024-06-26 22:35:11
7605,17,--:--,--:--,2024-06-26 22:35:11
7606,18,0.00,1.78,2024-06-26 22:35:11
7607,19,0.00,1.19,2024-06-26 22:35:11
7608,20,0.00,0.99,2024-06-26 22:35:11
7609,21,0.00,0.79,2024-06-26 22:35:11
7610,22,--:--,--:--,2024-06-26 22:35:11
7611,23,0.00,1.02,2024-06-26 22:35:11
7612,24,--:--,--:--,2024-06-26 22:35:11
7613,25,0.00,1.30,2024-06-26 22:35:11
7614,26,0.00,0.71,2024-06-26 22:35:11
7615,27,0.00,0.20,2024-06-26 22:35:11
7616,28,0.00,1.27,2024-06-26 22:35:11
7617,1,0.00,0.51,2024-06-26 22:40:14
7618,2,0.00,4.06,2024-06-26 22:40:14
7619,3,0.00,0.00,2024-06-26 22:40:14
7620,4,0.00,14.30,2024-06-26 22:40:14
7621,5,--:--,--:--,2024-06-26 22:40:14
7622,6,18.59,114.81,2024-06-26 22:40:14
7623,7,--:--,--:--,2024-06-26 22:40:14
7624,8,--:--,--:--,2024-06-26 22:40:14
7625,9,0.00,1.02,2024-06-26 22:40:14
7626,10,18.29,18.80,2024-06-26 22:40:14
7627,11,0.00,2.29,2024-06-26 22:40:14
7628,12,0.00,1.00,2024-06-26 22:40:14
7629,13,--:--,--:--,2024-06-26 22:40:14
7630,14,0.00,1.50,2024-06-26 22:40:14
7631,15,0.00,2.79,2024-06-26 22:40:14
7632,16,0.00,1.52,2024-06-26 22:40:14
7633,17,--:--,--:--,2024-06-26 22:40:14
7634,18,0.00,1.78,2024-06-26 22:40:14
7635,19,0.00,1.19,2024-06-26 22:40:14
7636,20,0.00,0.99,2024-06-26 22:40:14
7637,21,0.00,0.79,2024-06-26 22:40:14
7638,22,--:--,--:--,2024-06-26 22:40:14
7639,23,0.00,1.02,2024-06-26 22:40:14
7640,24,--:--,--:--,2024-06-26 22:40:14
7641,25,0.00,1.30,2024-06-26 22:40:14
7642,26,0.00,0.71,2024-06-26 22:40:14
7643,27,0.00,0.20,2024-06-26 22:40:14
7644,28,0.00,1.27,2024-06-26 22:40:14
7645,1,0.00,0.51,2024-06-26 22:45:14
7646,2,0.00,4.06,2024-06-26 22:45:14
7647,3,0.00,0.00,2024-06-26 22:45:14
7648,4,0.00,14.30,2024-06-26 22:45:14
7649,5,--:--,--:--,2024-06-26 22:45:14
7650,6,21.59,116.79,2024-06-26 22:45:14
7651,7,--:--,--:--,2024-06-26 22:45:14
7652,8,--:--,--:--,2024-06-26 22:45:14
7653,9,0.00,1.02,2024-06-26 22:45:14
7654,10,18.29,18.80,2024-06-26 22:45:14
7655,11,0.00,2.29,2024-06-26 22:45:14
7656,12,0.00,1.00,2024-06-26 22:45:14
7657,13,--:--,--:--,2024-06-26 22:45:14
7658,14,0.00,1.50,2024-06-26 22:45:14
7659,15,0.00,2.79,2024-06-26 22:45:14
7660,16,0.00,1.52,2024-06-26 22:45:14
7661,17,--:--,--:--,2024-06-26 22:45:14
7662,18,0.00,1.78,2024-06-26 22:45:14
7663,19,0.00,1.19,2024-06-26 22:45:14
7664,20,0.00,0.99,2024-06-26 22:45:14
7665,21,0.00,0.79,2024-06-26 22:45:14
7666,22,--:--,--:--,2024-06-26 22:45:14
7667,23,0.00,1.02,2024-06-26 22:45:14
7668,24,--:--,--:--,2024-06-26 22:45:14
7669,25,0.00,1.30,2024-06-26 22:45:14
7670,26,0.00,0.71,2024-06-26 22:45:14
7671,27,0.00,0.20,2024-06-26 22:45:14
7672,28,0.00,1.27,2024-06-26 22:45:14
7673,1,0.00,0.51,2024-06-26 22:50:14
7674,2,0.00,4.06,2024-06-26 22:50:14
7675,3,0.00,0.00,2024-06-26 22:50:14
7676,4,0.00,14.30,2024-06-26 22:50:14
7677,5,--:--,--:--,2024-06-26 22:50:14
7678,6,28.80,120.09,2024-06-26 22:50:14
7679,7,--:--,--:--,2024-06-26 22:50:14
7680,8,--:--,--:--,2024-06-26 22:50:14
7681,9,0.00,1.02,2024-06-26 22:50:14
7682,10,18.29,18.80,2024-06-26 22:50:14
7683,11,0.00,2.29,2024-06-26 22:50:14
7684,12,0.00,1.00,2024-06-26 22:50:14
7685,13,--:--,--:--,2024-06-26 22:50:14
7686,14,0.00,1.50,2024-06-26 22:50:14
7687,15,0.00,2.79,2024-06-26 22:50:14
7688,16,0.00,1.52,2024-06-26 22:50:14
7689,17,--:--,--:--,2024-06-26 22:50:14
7690,18,0.00,1.78,2024-06-26 22:50:14
7691,19,0.00,1.19,2024-06-26 22:50:14
7692,20,0.00,0.99,2024-06-26 22:50:14
7693,21,0.00,0.79,2024-06-26 22:50:14
7694,22,--:--,--:--,2024-06-26 22:50:14
7695,23,0.00,1.02,2024-06-26 22:50:14
7696,24,--:--,--:--,2024-06-26 22:50:14
7697,25,0.00,1.30,2024-06-26 22:50:14
7698,26,0.00,0.71,2024-06-26 22:50:14
7699,27,0.00,0.20,2024-06-26 22:50:14
7700,28,0.00,1.27,2024-06-26 22:50:14
7701,1,0.00,0.51,2024-06-26 22:55:13
7702,2,0.00,4.06,2024-06-26 22:55:13
7703,3,0.00,0.00,2024-06-26 22:55:13
7704,4,0.00,14.30,2024-06-26 22:55:13
7705,5,--:--,--:--,2024-06-26 22:55:13
7706,6,52.20,124.69,2024-06-26 22:55:13
7707,7,--:--,--:--,2024-06-26 22:55:13
7708,8,--:--,--:--,2024-06-26 22:55:13
7709,9,0.00,1.02,2024-06-26 22:55:13
7710,10,18.29,18.80,2024-06-26 22:55:13
7711,11,0.00,2.29,2024-06-26 22:55:13
7712,12,0.00,1.00,2024-06-26 22:55:13
7713,13,--:--,--:--,2024-06-26 22:55:13
7714,14,0.00,1.50,2024-06-26 22:55:13
7715,15,0.00,2.79,2024-06-26 22:55:13
7716,16,0.00,1.52,2024-06-26 22:55:13
7717,17,--:--,--:--,2024-06-26 22:55:13
7718,18,0.00,1.78,2024-06-26 22:55:13
7719,19,0.00,1.19,2024-06-26 22:55:13
7720,20,0.00,0.99,2024-06-26 22:55:13
7721,21,0.00,0.79,2024-06-26 22:55:13
7722,22,--:--,--:--,2024-06-26 22:55:13
7723,23,0.00,1.02,2024-06-26 22:55:13
7724,24,--:--,--:--,2024-06-26 22:55:13
7725,25,0.00,1.30,2024-06-26 22:55:13
7726,26,0.00,0.71,2024-06-26 22:55:13
7727,27,0.00,0.20,2024-06-26 22:55:13
7728,28,0.00,1.27,2024-06-26 22:55:13
7729,1,0.00,0.51,2024-06-26 23:00:14
7730,2,0.00,4.06,2024-06-26 23:00:14
7731,3,0.00,0.00,2024-06-26 23:00:14
7732,4,0.00,14.30,2024-06-26 23:00:14
7733,5,--:--,--:--,2024-06-26 23:00:14
7734,6,62.99,129.79,2024-06-26 23:00:14
7735,7,--:--,--:--,2024-06-26 23:00:14
7736,8,--:--,--:--,2024-06-26 23:00:14
7737,9,0.00,1.02,2024-06-26 23:00:14
7738,10,18.29,18.80,2024-06-26 23:00:14
7739,11,0.00,2.29,2024-06-26 23:00:14
7740,12,0.00,1.00,2024-06-26 23:00:14
7741,13,--:--,--:--,2024-06-26 23:00:14
7742,14,0.00,1.50,2024-06-26 23:00:14
7743,15,0.00,2.79,2024-06-26 23:00:14
7744,16,0.00,1.52,2024-06-26 23:00:14
7745,17,--:--,--:--,2024-06-26 23:00:14
7746,18,0.00,1.78,2024-06-26 23:00:14
7747,19,0.00,1.19,2024-06-26 23:00:15
7748,20,0.00,0.99,2024-06-26 23:00:15
7749,21,0.00,0.79,2024-06-26 23:00:15
7750,22,--:--,--:--,2024-06-26 23:00:15
7751,23,0.00,1.02,2024-06-26 23:00:15
7752,24,--:--,--:--,2024-06-26 23:00:15
7753,25,0.00,1.30,2024-06-26 23:00:15
7754,26,0.00,0.71,2024-06-26 23:00:15
7755,27,0.00,0.20,2024-06-26 23:00:15
7756,28,0.00,1.27,2024-06-26 23:00:15
7757,1,0.00,0.51,2024-06-26 23:05:13
7758,2,0.00,4.06,2024-06-26 23:05:13
7759,3,0.00,0.00,2024-06-26 23:05:13
7760,4,0.00,14.30,2024-06-26 23:05:13
7761,5,--:--,--:--,2024-06-26 23:05:13
7762,6,21.01,0.20,2024-06-26 23:05:13
7763,7,--:--,--:--,2024-06-26 23:05:13
7764,8,--:--,--:--,2024-06-26 23:05:13
7765,9,0.00,1.02,2024-06-26 23:05:13
7766,10,18.29,18.80,2024-06-26 23:05:13
7767,11,0.00,2.29,2024-06-26 23:05:13
7768,12,0.00,1.00,2024-06-26 23:05:13
7769,13,--:--,--:--,2024-06-26 23:05:13
7770,14,0.00,0.00,2024-06-26 23:05:13
7771,15,0.00,2.79,2024-06-26 23:05:13
7772,16,0.00,1.52,2024-06-26 23:05:13
7773,17,--:--,--:--,2024-06-26 23:05:13
7774,18,0.00,1.78,2024-06-26 23:05:13
7775,19,0.00,1.19,2024-06-26 23:05:13
7776,20,0.00,0.99,2024-06-26 23:05:13
7777,21,0.00,0.79,2024-06-26 23:05:13
7778,22,--:--,--:--,2024-06-26 23:05:13
7779,23,0.00,1.02,2024-06-26 23:05:13
7780,24,--:--,--:--,2024-06-26 23:05:13
7781,25,0.00,1.30,2024-06-26 23:05:13
7782,26,0.00,0.71,2024-06-26 23:05:13
7783,27,0.00,0.20,2024-06-26 23:05:13
7784,28,0.00,1.27,2024-06-26 23:05:13
7785,1,0.00,0.51,2024-06-26 23:10:10
7786,2,0.00,4.06,2024-06-26 23:10:10
7787,3,0.00,0.00,2024-06-26 23:10:10
7788,4,0.00,14.30,2024-06-26 23:10:10
7789,5,--:--,--:--,2024-06-26 23:10:10
7790,6,1.19,0.20,2024-06-26 23:10:10
7791,7,--:--,--:--,2024-06-26 23:10:10
7792,8,--:--,--:--,2024-06-26 23:10:10
7793,9,0.00,1.02,2024-06-26 23:10:10
7794,10,18.29,18.80,2024-06-26 23:10:10
7795,11,0.00,2.29,2024-06-26 23:10:10
7796,12,0.00,1.00,2024-06-26 23:10:10
7797,13,--:--,--:--,2024-06-26 23:10:10
7798,14,0.00,0.00,2024-06-26 23:10:10
7799,15,0.00,2.79,2024-06-26 23:10:10
7800,16,0.00,1.52,2024-06-26 23:10:10
7801,17,--:--,--:--,2024-06-26 23:10:10
7802,18,0.00,1.78,2024-06-26 23:10:10
7803,19,0.00,1.19,2024-06-26 23:10:10
7804,20,0.00,0.99,2024-06-26 23:10:10
7805,21,0.00,0.79,2024-06-26 23:10:10
7806,22,--:--,--:--,2024-06-26 23:10:10
7807,23,0.00,1.02,2024-06-26 23:10:10
7808,24,--:--,--:--,2024-06-26 23:10:10
7809,25,0.00,1.30,2024-06-26 23:10:10
7810,26,0.00,0.71,2024-06-26 23:10:10
7811,27,0.00,0.20,2024-06-26 23:10:10
7812,28,0.00,1.27,2024-06-26 23:10:10
7813,1,0.00,0.51,2024-06-26 23:15:13
7814,2,0.00,4.06,2024-06-26 23:15:13
7815,3,0.00,0.00,2024-06-26 23:15:13
7816,4,0.00,14.30,2024-06-26 23:15:13
7817,5,--:--,--:--,2024-06-26 23:15:13
7818,6,0.00,0.20,2024-06-26 23:15:13
7819,7,--:--,--:--,2024-06-26 23:15:13
7820,8,--:--,--:--,2024-06-26 23:15:13
7821,9,0.00,1.02,2024-06-26 23:15:13
7822,10,18.29,18.80,2024-06-26 23:15:13
7823,11,0.00,2.29,2024-06-26 23:15:13
7824,12,0.00,1.00,2024-06-26 23:15:13
7825,13,--:--,--:--,2024-06-26 23:15:13
7826,14,0.00,0.00,2024-06-26 23:15:13
7827,15,0.00,2.79,2024-06-26 23:15:13
7828,16,0.00,1.52,2024-06-26 23:15:13
7829,17,--:--,--:--,2024-06-26 23:15:13
7830,18,0.00,1.78,2024-06-26 23:15:13
7831,19,0.00,1.19,2024-06-26 23:15:13
7832,20,0.00,0.99,2024-06-26 23:15:13
7833,21,0.00,0.79,2024-06-26 23:15:13
7834,22,--:--,--:--,2024-06-26 23:15:13
7835,23,0.00,1.02,2024-06-26 23:15:13
7836,24,--:--,--:--,2024-06-26 23:15:13
7837,25,0.00,1.30,2024-06-26 23:15:13
7838,26,0.00,0.71,2024-06-26 23:15:13
7839,27,0.00,0.20,2024-06-26 23:15:13
7840,28,0.00,1.27,2024-06-26 23:15:13
7841,1,0.00,0.51,2024-06-26 23:20:13
7842,2,0.00,4.06,2024-06-26 23:20:13
7843,3,0.00,0.00,2024-06-26 23:20:13
7844,4,0.00,14.30,2024-06-26 23:20:13
7845,5,--:--,--:--,2024-06-26 23:20:13
7846,6,7.80,1.50,2024-06-26 23:20:13
7847,7,--:--,--:--,2024-06-26 23:20:13
7848,8,--:--,--:--,2024-06-26 23:20:13
7849,9,0.00,1.02,2024-06-26 23:20:13
7850,10,18.29,18.80,2024-06-26 23:20:13
7851,11,0.00,2.29,2024-06-26 23:20:13
7852,12,0.00,1.00,2024-06-26 23:20:13
7853,13,--:--,--:--,2024-06-26 23:20:13
7854,14,0.00,0.00,2024-06-26 23:20:13
7855,15,0.00,2.79,2024-06-26 23:20:13
7856,16,0.00,1.52,2024-06-26 23:20:13
7857,17,--:--,--:--,2024-06-26 23:20:13
7858,18,0.00,1.78,2024-06-26 23:20:13
7859,19,0.00,1.19,2024-06-26 23:20:13
7860,20,0.00,0.99,2024-06-26 23:20:13
7861,21,0.00,0.79,2024-06-26 23:20:13
7862,22,--:--,--:--,2024-06-26 23:20:13
7863,23,0.00,1.02,2024-06-26 23:20:13
7864,24,--:--,--:--,2024-06-26 23:20:13
7865,25,0.00,1.30,2024-06-26 23:20:13
7866,26,0.00,0.71,2024-06-26 23:20:13
7867,27,0.00,0.20,2024-06-26 23:20:13
7868,28,0.00,1.27,2024-06-26 23:20:13
7869,1,0.00,0.51,2024-06-26 23:25:10
7870,2,0.00,4.06,2024-06-26 23:25:10
7871,3,0.00,0.00,2024-06-26 23:25:10
7872,4,0.00,14.30,2024-06-26 23:25:10
7873,5,--:--,--:--,2024-06-26 23:25:10
7874,6,13.21,2.69,2024-06-26 23:25:10
7875,7,--:--,--:--,2024-06-26 23:25:10
7876,8,--:--,--:--,2024-06-26 23:25:10
7877,9,0.00,1.02,2024-06-26 23:25:10
7878,10,18.29,18.80,2024-06-26 23:25:10
7879,11,0.00,2.29,2024-06-26 23:25:10
7880,12,0.00,1.00,2024-06-26 23:25:10
7881,13,--:--,--:--,2024-06-26 23:25:10
7882,14,0.00,0.00,2024-06-26 23:25:10
7883,15,0.00,2.79,2024-06-26 23:25:10
7884,16,0.00,1.52,2024-06-26 23:25:10
7885,17,--:--,--:--,2024-06-26 23:25:10
7886,18,0.00,1.78,2024-06-26 23:25:10
7887,19,0.00,1.19,2024-06-26 23:25:11
7888,20,0.00,0.99,2024-06-26 23:25:11
7889,21,0.00,0.79,2024-06-26 23:25:11
7890,22,--:--,--:--,2024-06-26 23:25:11
7891,23,0.00,1.02,2024-06-26 23:25:11
7892,24,--:--,--:--,2024-06-26 23:25:11
7893,25,0.00,1.30,2024-06-26 23:25:11
7894,26,0.00,0.71,2024-06-26 23:25:11
7895,27,0.00,0.20,2024-06-26 23:25:11
7896,28,0.00,1.27,2024-06-26 23:25:11
7897,1,0.00,0.51,2024-06-26 23:30:13
7898,2,0.00,4.06,2024-06-26 23:30:13
7899,3,0.00,0.00,2024-06-26 23:30:13
7900,4,0.00,14.30,2024-06-26 23:30:13
7901,5,--:--,--:--,2024-06-26 23:30:13
